𥉔,5639697,見耕二開 上古幸,kɛng²,kɛŋ²
際,5639698,精祭三開 去子例,tsjej³,t͡sjej³
𥉘,5639699,定齊四開 平杜奚,dej¹,dej¹
障,5639700,章陽三開 平諸良,tsyang¹,t͡ɕaŋ¹
𥉙,5639701,群脂三開 平渠脂,gij¹,gij¹
䧢,5639702,溪虞三合 平豈俱,khju¹,kʰju¹
𥉛,5639703,影先四開 去於甸,ʔen³,ʔen³
𨻵,5639704,清灰一合 平倉回,tshwoj¹,t͡sʰwoj¹
𥉨,5639705,徹侵三開 平丑林-重鈕,trhim¹,ʈʰim¹
𨻷,5639706,溪唐一開 平苦岡,khang¹,kʰaŋ¹
𨻻,5639707,來侯一開 平落侯,luw¹,luw¹
瞖,5639708,影齊四開 去於計,ʔej³,ʔej³
瞗,5639709,端蕭四開 平都聊,tew¹,tew¹
𨻼,5639710,幫齊四開 平邊兮,pej¹,pej¹
瞘,5639711,影侯一開 平烏侯,ʔuw¹,ʔuw¹
𨻾,5639712,來灰一合 上落猥,lwoj²,lwoj²
瞙,5639713,明唐一開 入慕各,mak⁴,mak⁴
隤,5639714,定灰一合 平杜回,dwoj¹,dwoj¹
瞚,5639715,書諄三合 去舒閏,sywin³,ɕwin³
隥,5639716,端登一開 去都鄧,tong³,toŋ³
瞜,5639717,來虞三合 平力朱,lju¹,lju¹
䧤,5639718,幫東一開 入博木,puwk⁴,pukʷ⁴
瞞,5639719,明桓一合 平母官,mwan¹,mwan¹
䧦,5639720,云支三合 平薳支-重鈕,hjwe¹,ɣjwe¹
瞟,5639721,滂宵三開 平撫招,phjew¹,pʰjew¹
𨼊,5639722,明虞三合 平武夫,mju¹,mju¹
瞠,5639723,徹庚二開 平丑庚,trhæng¹,ʈʰæŋ¹
𨼍,5639724,匣豪一開 平胡刀,haw¹,ɣaw¹
瞡,5639725,見支三合 去規恚,kjwe³,kjwe³
𨼎,5639726,精仙三合 入子悅,tsjwet⁴,t͡sjwet⁴
𨼏,5639727,日之三開 平如之,nyi¹,ɲi¹
瞢,5639728,明東三開 平莫中,mjuwng¹,mjuŋʷ¹
䁢,5639729,邪仙三合 平似宣,zjwen¹,zjwen¹
𨼑,5639730,澄麻二開 平宅加,dræ¹,ɖæ¹
䁤,5639731,曉脂三合 上火癸,xwij²,xwij²
𨼒,5639732,昌仙三開 上昌善,tshyen²,t͡ɕʰen²
䁦,5639733,清魚三開 去七慮,tshjo³,t͡sʰjo³
䁨,5639735,曉唐一合 入虚郭,xwak⁴,xwak⁴
隧,5639736,邪脂三合 去徐醉,zwij³,zwij³
䁩,5639737,疑魚三開 平語居,ngjo¹,ŋjo¹
隨,5639738,邪支三合 平旬爲,zjwe¹,zjwe¹
𥉴,5639739,明眞三開 入美畢-重鈕,mit⁴,mit⁴
隩,5639740,影豪一開 去烏到,ʔaw³,ʔaw³
𥉶,5639741,來東一開 入盧谷,luwk⁴,lukʷ⁴
險,5639742,曉鹽三開 上虚檢-重鈕,xjem²,xjem²
𥉸,5639743,溪庚二開 平客庚,khæng¹,kʰæŋ¹
䧨,5639744,疑嚴三開 入魚怯,ngjæp⁴,ŋjæp⁴
𥉺,5639747,端先四開 入丁結,tet⁴,tet⁴
䧪,5639748,昌鹽三開 入叱涉,tshyep⁴,t͡ɕʰep⁴
𨼬,5639749,匣佳二開 上胡買,hɛɨ²,ɣɛɨ²
𥉻,5639750,清齊四開 去七計,tshej³,t͡sʰej³
𥉽,5639751,溪唐一開 平苦岡,khang¹,kʰaŋ¹
𨼮,5639752,崇咸二開 去仕陷,dzrɛm³,ɖ͡ʐɛm³
𥊕,5639753,透青四開 入他歷,thek⁴,tʰek⁴
𨼰,5639754,透戈一合 上他果,thwa²,tʰwa²
瞤,5639755,日諄三合 平如勻,nywin¹,ɲwin¹
隮,5639756,精齊四開 平祖稽,tsej¹,t͡sej¹
隰,5639757,邪侵三開 入似入,zip⁴,zip⁴
瞥,5639758,滂先四開 入普蔑,phet⁴,pʰet⁴
隱,5639759,影欣三開 上於謹,ʔjɨn²,ʔjɨn²
瞦,5639760,曉之三開 平許其,xi¹,xi¹
𨽄,5639761,生之三開 去踈吏,sri³,ʂi³
瞨,5639762,並冬一開 入蒲沃,bowk⁴,bokʷ⁴
隳,5639763,曉支三合 平許規,xjwe¹,xjwe¹
瞪,5639764,澄耕二開 平宅耕,drɛng¹,ɖɛŋ¹
𨽍,5639765,定東一開 入徒谷,duwk⁴,dukʷ⁴
瞫,5639766,書侵三開 上式任,syim²,ɕim²
隴,5639767,來鍾三開 上力踵,ljowng²,ljoŋʷ²
瞬,5639768,書諄三合 去舒閏,sywin³,ɕwin³
隵,5639769,曉支三開 平許羈-重鈕,xje¹,xje¹
瞭,5639770,來蕭四開 平落蕭,lew¹,lew¹
䧰,5639771,匣魂一合 上胡本,hwon²,ɣwon²
瞯,5639772,匣山二開 平戸閒,hɛn¹,ɣɛn¹
𨽴,5639773,影佳二開 去烏懈,ʔɛɨ³,ʔɛɨ³
瞰,5639774,溪談一開 去苦濫,kham³,kʰam³
隶,5639775,以脂三開 去羊至,yij³,jij³
瞱,5639776,云鹽三開 入筠輒-重鈕,hjep⁴,ɣjep⁴
隷,5639777,來齊四開 去郎計,lej³,lej³
瞲,5639779,曉先四合 入呼決,xwet⁴,xwet⁴
隸,5639780,來齊四開 去郎計,lej³,lej³
瞳,5639781,定東一開 平徒紅,duwng¹,duŋʷ¹
𨽿,5639782,定咍一開 上徒亥,doj²,doj²
瞴,5639783,明虞三合 平武夫,mju¹,mju¹
𨾂,5639784,云微三合 去于貴,hjwɨj³,ɣjwɨj³
隹,5639786,章脂三合 平職追,tsywij¹,t͡ɕwij¹
隺,5639787,匣冬一開 入胡沃,howk⁴,ɣokʷ⁴
瞶,5639788,以脂三合 去以醉,ywij³,jwij³
隻,5639789,章清三開 入之石,tsyek⁴,t͡ɕek⁴
䁬,5639790,從登一開 平昨楞,dzong¹,d͡zoŋ¹
隼,5639791,心諄三合 上思尹,swin²,swin²
䁮,5639792,從鹽三開 平昨鹽,dzjem¹,d͡zjem¹
隽,5639793,從仙三合 上徂兖,dzjwen²,d͡zjwen²
䁱,5639794,影侯一開 平烏侯,ʔuw¹,ʔuw¹
隿,5639795,以蒸三開 入與職,yik⁴,jik⁴
䁲,5639796,明佳二開 平莫佳,mɛɨ¹,mɛɨ¹
雀,5639798,精陽三開 入即略,tsjak⁴,t͡sjak⁴
䁳,5639799,明唐一開 上模朗,mang²,maŋ²
𨾉,5639800,見尤三開 上舉有,kjuw²,kjuw²
𥊬,5639801,莊侵三開 入阻力,tsrip⁴,ʈ͡ʂip⁴
𨾊,5639802,匣東一開 平戸公,huwng¹,ɣuŋʷ¹
𥊮,5639803,曉耕二合 入呼麥,xwɛk⁴,xwɛk⁴
雁,5639804,疑刪二開 去五晏,ngæn³,ŋæn³
𥊯,5639805,匣先四開 入胡結,het⁴,ɣet⁴
雂,5639806,群侵三開 平巨金-重鈕,gim¹,gim¹
𥊳,5639807,章仙三開 上旨善,tsyen²,t͡ɕen²
𥊴,5639808,心泰一合 去先外,swaj³,swaj³
雃,5639809,疑寒一開 平俄寒,ngan¹,ŋan¹
𥊸,5639810,透登一開 入他德,thok⁴,tʰok⁴
雄,5639811,云東三開 平羽弓,hjuwng¹,ɣjuŋʷ¹
雅,5639812,疑麻二開 上五下,ngæ²,ŋæ²
𥊼,5639814,澄庚二開 去除更,dræng³,ɖæŋ³
集,5639815,從侵三開 入秦入,dzip⁴,d͡zip⁴
𥊽,5639816,見魂一合 平古渾,kwon¹,kwon¹
雇,5639817,匣模一開 上侯古,hu²,ɣu²
膱,5639818,章蒸三開 入之翼,tsyik⁴,t͡ɕik⁴
䧴,5639819,章支三開 平章移,tsye¹,t͡ɕe¹
瞺,5639820,影泰一合 去烏外,ʔwaj³,ʔwaj³
𨾔,5639821,幫陽三合 去甫妄,pjwang³,pjwaŋ³
瞻,5639822,章鹽三開 平職廉,tsyem¹,t͡ɕem¹
𨾗,5639823,群脂三合 平渠追-重鈕,gwij¹,gwij¹
瞼,5639824,見鹽三開 上居奄-重鈕,kjem²,kjem²
𨾚,5639825,見支三合 平居隋,kjwe¹,kjwe¹
瞽,5639826,見模一開 上公戸,ku²,ku²
雉,5639827,澄脂三開 上直几-重鈕,drij²,ɖij²
瞿,5639828,群虞三合 平其俱,gju¹,gju¹
雊,5639829,見侯一開 去古候,kuw³,kuw³
矀,5639830,明脂三開 平武悲-重鈕,mij¹,mij¹
雋,5639831,從仙三合 上徂兖,dzjwen²,d͡zjwen²
䁴,5639832,章仙三開 上旨善,tsyen²,t͡ɕen²
雌,5639833,清支三開 平此移,tshje¹,t͡sʰje¹
䁵,5639834,幫仙三開 上方免-重鈕,pjen²,pjen²
雍,5639835,影鍾三開 平於容,ʔjowng¹,ʔjoŋʷ¹
䁷,5639836,影冬一開 入烏酷,ʔowk⁴,ʔokʷ⁴
雎,5639837,清魚三開 平七余,tshjo¹,t͡sʰjo¹
𨾦,5639839,昌脂三開 平處脂,tshyij¹,t͡ɕʰij¹
䁺,5639840,書清三開 入施隻,syek⁴,ɕek⁴
雐,5639841,曉模一開 平荒烏,xu¹,xu¹
𥋙,5639842,疑談一開 入五盍,ngap⁴,ŋap⁴
雒,5639843,來唐一開 入盧各,lak⁴,lak⁴
𥋝,5639844,明庚二開 平武庚,mæng¹,mæŋ¹
𨾴,5639845,見齊四合 平古攜,kwej¹,kwej¹
𥋱,5639846,明眞三開 入彌畢,mit⁴,mit⁴
𨾵,5639847,日魚三開 平人諸,nyo¹,ɲo¹
矅,5639848,以宵三開 去弋照,yew³,jew³
雓,5639849,以魚三開 平以諸,yo¹,jo¹
矆,5639850,曉陽三合 入許縛,xjwak⁴,xjwak⁴
䧼,5639851,見冬一開 入古沃,kowk⁴,kokʷ⁴
矇,5639852,明東一開 平莫紅,muwng¹,muŋʷ¹
𨿐,5639853,清脂三合 上千水,tshwij²,t͡sʰwij²
矉,5639854,幫眞三開 平必鄰,pin¹,pin¹
雔,5639855,常尤三開 平市流,dzyuw¹,d͡ʑuw¹
矊,5639856,明仙三開 平武延,mjen¹,mjen¹
雕,5639857,端蕭四開 平都聊,tew¹,tew¹
𥋿,5639858,曉庚二開 入呼格,xæk⁴,xæk⁴
𨿠,5639859,常支三合 平是爲,dzywe¹,d͡ʑwe¹
𥌂,5639860,明先四開 平莫賢,men¹,men¹
𨿯,5639861,來齊四開 平郎奚,lej¹,lej¹
𥌄,5639862,溪魂一合 入苦骨,khwot⁴,kʰwot⁴
雖,5639863,心脂三合 平息遺,swij¹,swij¹
𥌈,5639864,見銜二開 平谷銜,kæm¹,kæm¹
䨁,5639865,明虞三合 去亡遇,mju³,mju³
𥌊,5639866,滂山二開 去匹莧,phɛn³,pʰɛn³
䨂,5639867,清尤三開 平七由,tshjuw¹,t͡sʰjuw¹
矌,5639868,溪唐一合 去苦謗,khwang³,kʰwaŋ³
𨿿,5639869,昌鍾三開 上充隴,tshyowng²,t͡ɕʰoŋʷ²
矍,5639870,見陽三合 入居縛,kjwak⁴,kjwak⁴
𩀋,5639871,日諄三合 平如勻,nywin¹,ɲwin¹
矎,5639872,曉先四合 平火玄,xwen¹,xwen¹
𩀑,5639873,以鍾三開 入余蜀,yowk⁴,jokʷ⁴
矏,5639874,明先四開 平莫賢,men¹,men¹
䁻,5639875,書陽三開 入書藥,syak⁴,ɕak⁴
雗,5639876,匣寒一開 去侯旰,han³,ɣan³
䁽,5639877,來鹽三開 入良涉,ljep⁴,ljep⁴
雘,5639878,影唐一合 入烏郭,ʔwak⁴,ʔwak⁴
雙,5639879,生江二開 平所江,sræwng¹,ʂæŋʷ¹
𥌛,5639880,來齊四開 平郎奚,lej¹,lej¹
雚,5639881,見桓一合 去古玩,kwan³,kwan³
𥌨,5639882,明先四開 入莫結,met⁴,met⁴
雛,5639883,崇虞三合 平仕于,dzrju¹,ɖ͡ʐju¹
矐,5639884,曉唐一開 入呵各,xak⁴,xak⁴
雜,5639885,從覃一開 入徂合,dzop⁴,d͡zop⁴
矑,5639886,來模一開 平落胡,lu¹,lu¹
雝,5639887,影鍾三開 平於容,ʔjowng¹,ʔjoŋʷ¹
䁿,5639888,明登一開 入莫北,mok⁴,mok⁴
雞,5639889,見齊四開 平古奚,kej¹,kej¹
𥌭,5639890,匣先四合 平胡涓,hwen¹,ɣwen¹
雟,5639891,匣齊四合 平戸圭,hwej¹,ɣwej¹
𥌮,5639893,來青四開 入郎擊,lek⁴,lek⁴
𩀝,5639894,章清三開 入之石,tsyek⁴,t͡ɕek⁴
𥌯,5639895,明耕二開 平莫耕,mɛng¹,mɛŋ¹
𩀞,5639896,清唐一開 平七岡,tshang¹,t͡sʰaŋ¹
𥌰,5639897,以脂三合 平以追,ywij¹,jwij¹
離,5639898,來支三開 平呂支,lje¹,lje¹
𥌺,5639899,以陽三開 入以灼,yak⁴,jak⁴
難,5639900,泥寒一開 平那干,nan¹,nan¹
矔,5639901,見桓一合 去古玩,kwan³,kwan³
𩀰,5639902,從鍾三開 平疾容,dzjowng¹,d͡zjoŋʷ¹
䂃,5639903,精宵三開 去子肖,tsjew³,t͡sjew³
𩀿,5639904,精侵三開 平子心,tsim¹,t͡sim¹
𥍉,5639905,書鹽三開 入書涉,syep⁴,ɕep⁴
𩁌,5639906,以支三合 平悅吹,ywe¹,jwe¹
矕,5639907,明刪二開 上武板,mæn²,mæn²
𩁘,5639908,泥寒一開 平那干,nan¹,nan¹
矗,5639909,初東三開 入初六,tshrjuwk⁴,ʈ͡ʂʰjukʷ⁴
𩁣,5639910,泥寒一開 平那干,nan¹,nan¹
矘,5639911,透唐一開 上他朗,thang²,tʰaŋ²
雥,5639912,從覃一開 入徂合,dzop⁴,d͡zop⁴
䂄,5639913,曉陽三合 入許縛,xjwak⁴,xjwak⁴
𩁧,5639914,匣桓一合 去胡玩,hwan³,ɣwan³
矖,5639915,來支三開 平呂支,lje¹,lje¹
䨊,5639916,影先四合 平烏玄,ʔwen¹,ʔwen¹
矚,5639917,章鍾三開 入之欲,tsyowk⁴,t͡ɕokʷ⁴
雨,5639918,云虞三合 上王矩,hju²,ɣju²
𥍔,5639919,來脂三合 平力追,lwij¹,lwij¹
雩,5639920,云虞三合 平羽俱,hju¹,ɣju¹
矛,5639921,明尤三開 平莫浮,mjuw¹,mjuw¹
雪,5639922,心仙三合 入相絕,sjwet⁴,sjwet⁴
矜,5639923,見蒸三開 平居陵,king¹,kiŋ¹
𩁺,5639924,生咸二開 平所咸,srɛm¹,ʂɛm¹
䂇,5639925,娘東三開 入女六,nrjuwk⁴,ɳjukʷ⁴
雭,5639926,生侵三開 入色立-重鈕,srip⁴,ʂip⁴
𥍟,5639927,曉青四合 入呼狊,xwek⁴,xwek⁴
雯,5639928,明文三合 平無分,mjun¹,mjun¹
𥍠,5639929,曉青四開 入許激,xek⁴,xek⁴
雰,5639930,滂文三合 平撫文,phjun¹,pʰjun¹
䂈,5639931,定冬一開 平徒冬,downg¹,doŋʷ¹
雱,5639932,滂唐一開 平普郎,phang¹,pʰaŋ¹
矞,5639933,以諄三合 入餘律,ywit⁴,jwit⁴
雲,5639934,云文三合 平王分,hjun¹,ɣjun¹
矟,5639935,生江二開 入所角,sræwk⁴,ʂækʷ⁴
𩂆,5639936,滂尤三開 上芳否,phjuw²,pʰjuw²
𥍫,5639937,來唐一開 平魯當,lang¹,laŋ¹
雴,5639938,徹侵三開 入丑入-重鈕,trhip⁴,ʈʰip⁴
𥍭,5639939,章祭三開 去征例,tsyej³,t͡ɕej³
零,5639940,來先四開 平落賢,len¹,len¹
𥍯,5639941,清侵三開 平七林,tshim¹,t͡sʰim¹
雷,5639942,來灰一合 平魯回,lwoj¹,lwoj¹
𥍰,5639943,溪青四開 入苦擊,khek⁴,kʰek⁴
矠,5639944,崇耕二開 入士革,dzrɛk⁴,ɖ͡ʐɛk⁴
雹,5639945,並江二開 入蒲角,bæwk⁴,bækʷ⁴
𥍷,5639947,初江二開 平楚江,tshræwng¹,ʈ͡ʂʰæŋʷ¹
電,5639948,定先四開 去堂練,den³,den³
𥍸,5639949,常麻三開 平視遮,dzyæ¹,d͡ʑæ¹
𩂓,5639950,端冬一開 平都宗,towng¹,toŋʷ¹
𥍹,5639951,見元三開 上居偃,kjon²,kjon²
需,5639952,心虞三合 平相俞,sju¹,sju¹
𥎂,5639953,日鍾三開 平而容,nyowng¹,ɲoŋʷ¹
䨐,5639954,匣咸二開 入侯夾,hɛp⁴,ɣɛp⁴
𥎆,5639955,溪泰一開 去苦蓋,khaj³,kʰaj³
䨑,5639956,定齊四開 平杜奚,dej¹,dej¹
𥎊,5639957,群眞三開 平巨巾-重鈕,gin¹,gin¹
䨒,5639958,云虞三合 去王遇,hju³,ɣju³
𥎌,5639959,並鍾三開 平符容,bjowng¹,bjoŋʷ¹
䨕,5639960,影虞三合 平憶俱,ʔju¹,ʔju¹
䂌,5639961,昌鍾三開 平尺容,tshyowng¹,t͡ɕʰoŋʷ¹
𩂢,5639962,疑佳二開 平五佳,ngɛɨ¹,ŋɛɨ¹
𥎐,5639963,以諄三合 入餘律,ywit⁴,jwit⁴
𩂣,5639964,來唐一開 入盧各,lak⁴,lak⁴
𩂥,5639965,影眞三開 去於刃,ʔin³,ʔin³
𥎖,5639966,明支三開 平武移,mje¹,mje¹
𥎗,5639967,邪魚三開 上徐吕,zjo²,zjo²
𩂩,5639968,來灰一合 平魯回,lwoj¹,lwoj¹
䂎,5639969,精桓一合 上作管,tswan²,t͡swan²
霂,5639970,明東一開 入莫卜,muwk⁴,mukʷ⁴
矢,5639971,書脂三開 上式視-重鈕,syij²,ɕij²
霃,5639972,澄侵三開 平直深-重鈕,drim¹,ɖim¹
霄,5639973,心宵三開 平相邀,sjew¹,sjew¹
矣,5639974,云之三開 上于紀,hji²,ɣji²
𥎦,5639975,匣侯一開 平戸鉤,huw¹,ɣuw¹
霅,5639976,心覃一開 入蘇合,sop⁴,sop⁴
矤,5639977,書眞三開 上式忍,syin²,ɕin²
霆,5639978,定青四開 平特丁,deng¹,deŋ¹
知,5639979,知支三開 平陟移,trje¹,ʈje¹
震,5639980,章眞三開 去章刃,tsyin³,t͡ɕin³
霈,5639981,滂泰一開 去普蓋,phaj³,pʰaj³
矦,5639982,匣侯一開 平戸鉤,huw¹,ɣuw¹
矧,5639983,書眞三開 上式忍,syin²,ɕin²
䨗,5639984,並尤三開 平縛謀,bjuw¹,bjuw¹
䨘,5639985,心先四開 去蘇佃,sen³,sen³
矨,5639986,疑青四開 上五剄,ngeng²,ŋeŋ²
𩂹,5639987,以清三合 入營隻,ywek⁴,jwek⁴
矩,5639988,見虞三合 上俱雨,kju²,kju²
𩂻,5639989,徹鹽三開 入丑輒-重鈕,trhjep⁴,ʈʰjep⁴
䂏,5639990,端蕭四開 平都聊,tew¹,tew¹
霋,5639991,清齊四開 平七稽,tshej¹,t͡sʰej¹
䂐,5639992,知諄三合 入竹律,trwit⁴,ʈwit⁴
霍,5639993,曉唐一合 入虚郭,xwak⁴,xwak⁴
𥎰,5639994,滂凡三合 入孚法,phjop⁴,pʰjop⁴
霎,5639995,生鹽三開 入山輒-重鈕,srjep⁴,ʂjep⁴
𥎱,5639996,並山二開 入蒲八,bɛt⁴,bɛt⁴
霏,5639997,滂微三合 平芳非,phjwɨj¹,pʰjwɨj¹
矪,5639998,知尤三開 平張流,trjuw¹,ʈjuw¹
䂑,5640000,精齊四開 平祖稽,tsej¹,t͡sej¹
霓,5640001,疑齊四開 平五稽,ngej¹,ŋej¹
䂒,5640002,溪山二開 入恪八,khɛt⁴,kʰɛt⁴
霔,5640003,章虞三合 去之戍,tsyu³,t͡ɕu³
𥎹,5640004,知眞三開 入陟栗-重鈕,trit⁴,ʈit⁴
霖,5640005,來侵三開 平力尋,lim¹,lim¹
𥎻,5640006,知尤三開 平張流,trjuw¹,ʈjuw¹
䨛,5640007,生耕二開 入山責,srɛk⁴,ʂɛk⁴
矬,5640008,從戈一合 平昨禾,dzwa¹,d͡zwa¹
短,5640009,端桓一合 上都管,twan²,twan²
𩃔,5640010,精鹽三開 平子廉,tsjem¹,t͡sjem¹
矮,5640011,影佳二開 上烏蟹,ʔɛɨ²,ʔɛɨ²
𩃗,5640012,影鹽三開 上衣儉-重鈕,ʔjem²,ʔjem²
𩃙,5640013,見庚二合 平古橫,kwæng¹,kwæŋ¹
𥏙,5640014,溪廢三合 去丘吠,khjwoj³,kʰjwoj³
霙,5640015,影陽三開 平於良,ʔjang¹,ʔjaŋ¹
𥏠,5640016,幫齊四開 平邊兮,pej¹,pej¹
霚,5640017,明東一開 平莫紅,muwng¹,muŋʷ¹
䂕,5640018,曉廢三合 去呼吠？,xjwoj³,xjwoj³
霛,5640019,來青四開 平郎丁,leng¹,leŋ¹
𥏪,5640020,溪皆二開 上苦駭,khɛj²,kʰɛj²
霜,5640021,生陽三開 平色莊,srjang¹,ʂjaŋ¹
𥏬,5640022,定唐一開 平徒郎,dang¹,daŋ¹
霝,5640023,來青四開 平郎丁,leng¹,leŋ¹
𥏳,5640024,俟之三開 上牀史,zri²,ʐi²
霞,5640025,匣麻二開 平胡加,hæ¹,ɣæ¹
𥏻,5640026,書陽三開 平式羊,syang¹,ɕaŋ¹
𩃬,5640027,影侵三開 平於金-重鈕,ʔim¹,ʔim¹
矯,5640028,見宵三開 上居夭-重鈕,kjew²,kjew²
䨞,5640029,云虞三合 上王矩,hju²,ɣju²
矰,5640030,精登一開 平作滕,tsong¹,t͡soŋ¹
䨡,5640031,匣覃一開 平胡男,hom¹,ɣom¹
𥐁,5640032,並東一開 入蒲木,buwk⁴,bukʷ⁴
䨢,5640033,定覃一開 上徒感,dom²,dom²
矲,5640034,並佳二開 上薄蟹,bɛɨ²,bɛɨ²
䨣,5640035,見耕二開 入古核,kɛk⁴,kɛk⁴
石,5640036,常清三開 入常隻,dzyek⁴,d͡ʑek⁴
矴,5640037,端青四開 去丁定,teng³,teŋ³
𩃵,5640038,日鹽三開 上而琰,nyem²,ɲem²
𩃶,5640039,並桓一合 入蒲撥,bwat⁴,bwat⁴
𥐙,5640040,滂山二開 入普八,phɛt⁴,pʰɛt⁴
𩄀,5640041,來青四開 平郎丁,leng¹,leŋ¹
矸,5640042,見寒一開 上古旱,kan²,kan²
矹,5640043,疑魂一合 入五忽,ngwot⁴,ŋwot⁴
霢,5640044,明耕二開 入莫獲,mɛk⁴,mɛk⁴
矺,5640045,透唐一開 入他各,thak⁴,tʰak⁴
霣,5640046,云眞三合 上于敏-重鈕,hjin²,ɣjin²
霤,5640047,來尤三開 去力救,ljuw³,ljuw³
矻,5640048,溪魂一合 入苦骨,khwot⁴,kʰwot⁴
矼,5640049,見江二開 平古雙,kæwng¹,kæŋʷ¹
霥,5640050,明東一開 平莫紅,muwng¹,muŋʷ¹
𥐝,5640051,端青四開 入都歷,tek⁴,tek⁴
𥐞,5640053,明唐一開 平莫郎,mang¹,maŋ¹
䨦,5640054,滂唐一開 平普郎,phang¹,pʰaŋ¹
砂,5640055,生麻二開 平所加,sræ¹,ʂæ¹
䨨,5640056,知脂三合 平陟隹-重鈕,trwij¹,ʈwij¹
砅,5640057,來祭三開 去力制,ljej³,ljej³
𩃾,5640058,曉微三合 上許偉,xjwɨj²,xjwɨj²
砉,5640059,曉庚二合 入虎伯,xwæk⁴,xwæk⁴
𩄙,5640060,匣覃一開 平胡男,hom¹,ɣom¹
𩄚,5640061,精脂三開 平即夷,tsij¹,t͡sij¹
砊,5640062,溪庚二開 平客庚,khæng¹,kʰæŋ¹
𩄡,5640063,來鹽三開 平力鹽,ljem¹,ljem¹
砌,5640064,清齊四開 去七計,tshej³,t͡sʰej³
霦,5640065,幫眞三開 平府巾-重鈕,pin¹,pin¹
砎,5640066,見皆二開 去古拜,kɛj³,kɛj³
霧,5640067,明虞三合 去亡遇,mju³,mju³
砏,5640068,幫眞三開 平府巾-重鈕,pin¹,pin¹
霩,5640069,曉唐一合 入虚郭,xwak⁴,xwak⁴
砐,5640070,疑覃一開 入五合,ngop⁴,ŋop⁴
霪,5640071,以侵三開 平餘針,yim¹,jim¹
砑,5640072,疑麻二開 去吾駕,ngæ³,ŋæ³
霫,5640073,邪侵三開 入似入,zip⁴,zip⁴
研,5640074,疑先四開 去吾甸,ngen³,ŋen³
䨮,5640075,心仙三合 入相絕,sjwet⁴,sjwet⁴
䂚,5640076,匣肴二開 平胡茅,hæw¹,ɣæw¹
𩅀,5640077,端添四開 去都念,tem³,tem³
𥐪,5640078,匣耕二合 平戸萌,hwɛng¹,ɣwɛŋ¹
𩅂,5640079,定桓一合 平度官,dwan¹,dwan¹
𥑁,5640080,幫鹽三開 平府廉-重鈕,pjem¹,pjem¹
𩅄,5640081,來東一開 入盧谷,luwk⁴,lukʷ⁴
砝,5640082,見談一開 入居盍,kap⁴,kap⁴
霰,5640083,心先四開 去蘇佃,sen³,sen³
砟,5640084,從唐一開 入在各,dzak⁴,d͡zak⁴
霱,5640086,以諄三合 入餘律,ywit⁴,jwit⁴
砠,5640087,清魚三開 平七余,tshjo¹,t͡sʰjo¹
露,5640088,來模一開 去洛故,lu³,lu³
砡,5640089,疑東三開 入魚菊,ngjuwk⁴,ŋjukʷ⁴
霳,5640090,來東三開 平力中,ljuwng¹,ljuŋʷ¹
砢,5640091,來歌一開 上來可,la²,la²
䨰,5640092,滂唐一合 入匹各,phwak⁴,pʰwak⁴
𩅟,5640093,並江二開 入蒲角,bæwk⁴,bækʷ⁴
砥,5640094,章脂三開 平旨夷,tsyij¹,t͡ɕij¹
𩅦,5640095,影刪二合 平烏關,ʔwæn¹,ʔwæn¹
砦,5640096,崇夬二開 去犲夬,dzræj³,ɖ͡ʐæj³
𩅧,5640097,章東三開 平職戎,tsyuwng¹,t͡ɕuŋʷ¹
砧,5640098,知侵三開 平知林-重鈕,trim¹,ʈim¹
𩅨,5640099,崇侵三開 平鋤針-重鈕,dzrim¹,ɖ͡ʐim¹
砩,5640100,幫廢三合 去方肺,pjwoj³,pjwoj³
霵,5640101,莊侵三開 入阻力,tsrip⁴,ʈ͡ʂip⁴
砬,5640102,來侵三開 入力入,lip⁴,lip⁴
霶,5640103,滂唐一開 平普郎,phang¹,pʰaŋ¹
砭,5640104,幫鹽三開 平府廉-重鈕,pjem¹,pjem¹
砮,5640106,泥模一開 平乃都,nu¹,nu¹
霹,5640108,滂青四開 入普擊,phek⁴,pʰek⁴
砯,5640109,滂蒸三開 平披冰,phing¹,pʰiŋ¹
砰,5640110,滂耕二開 平普耕,phɛng¹,pʰɛŋ¹
𩅼,5640111,精鹽三開 平子廉,tsjem¹,t͡sjem¹
砱,5640112,來青四開 平郎丁,leng¹,leŋ¹
𩅽,5640113,泥冬一開 平奴冬,nowng¹,noŋʷ¹
破,5640115,滂戈一合 去普過,phwa³,pʰwa³
𩅿,5640116,滂陽三合 入孚縛,phjwak⁴,pʰjwak⁴
𩆂,5640117,精脂三開 平即夷,tsij¹,t͡sij¹
霼,5640118,曉微三開 上虚豈,xjɨj²,xjɨj²
𥑇,5640119,定先四開 入徒結,det⁴,det⁴
霽,5640120,精齊四開 去子計,tsej³,t͡sej³
𥑋,5640121,見皆二合 去古壞,kwɛj³,kwɛj³
霾,5640122,明皆二開 平莫皆,mɛj¹,mɛj¹
𥑐,5640123,見銜二開 入古狎,kæp⁴,kæp⁴
霿,5640124,明東一開 平莫紅,muwng¹,muŋʷ¹
硂,5640125,清仙三合 平此緣,tshjwen¹,t͡sʰjwen¹
硃,5640126,章虞三合 平章俱,tsyu¹,t͡ɕu¹
䨲,5640127,泥侯一開 平奴鉤,nuw¹,nuw¹
硅,5640128,曉庚二合 入虎伯,xwæk⁴,xwæk⁴
䨳,5640129,曉脂三開 去虚器-重鈕,xij³,xij³
